mavg/room2/temp : 1618825809944863488.000000:{"time":1618825809944053000,"value":75.6}
mavg/room2/rhum : 1618825809945028608.000000:{"time":1618825809944053000,"value":222.89999999999998}
mavg/room1/temp : 1618825809945155072.000000:{"time":1618825809944053000,"value":71.5}
mavg/room1/rhum : 1618825809945515520.000000:{"time":1618825809944053000,"value":264}
mavg/room1/rhum : 1618825810944795392.000000:{"time":1618825810944053000,"value":257.8}
mavg/room2/rhum : 1618825810944881920.000000:{"time":1618825810944053000,"value":228}
mavg/room1/temp : 1618825810944930560.000000:{"time":1618825810944053000,"value":66.9}
mavg/room2/temp : 1618825810945030400.000000:{"time":1618825810944053000,"value":76.19999999999999}
mavg/room2/rhum : 1618825811945176832.000000:{"time":1618825811944053000,"value":229.39999999999998}
mavg/room1/temp : 1618825811945355008.000000:{"time":1618825811944053000,"value":59.900000000000006}
mavg/room1/rhum : 1618825811945518080.000000:{"time":1618825811944053000,"value":227.5}
mavg/room2/temp : 1618825811945484288.000000:{"time":1618825811944053000,"value":72.99999999999999}
mavg/room1/rhum : 1618825812944907264.000000:{"time":1618825812944053000,"value":184.2}
mavg/room1/temp : 1618825812944954112.000000:{"time":1618825812944053000,"value":57.2}
mavg/room2/temp : 1618825812944990464.000000:{"time":1618825812944053000,"value":66.99999999999999}
mavg/room2/rhum : 1618825812945086720.000000:{"time":1618825812944053000,"value":214.7}
mavg/room2/temp : 1618825813944873728.000000:{"time":1618825813944053000,"value":61.899999999999984}
mavg/room1/rhum : 1618825813944996608.000000:{"time":1618825813944053000,"value":164.7}
mavg/room2/rhum : 1618825813945082880.000000:{"time":1618825813944053000,"value":195.39999999999998}
mavg/room1/temp : 1618825813945186048.000000:{"time":1618825813944053000,"value":57.800000000000004}
mavg/room1/temp : 1618825814944924416.000000:{"time":1618825814944053000,"value":61.5}
mavg/room1/rhum : 1618825814945200896.000000:{"time":1618825814944053000,"value":168.39999999999998}
mavg/room2/temp : 1618825814945512192.000000:{"time":1618825814944053000,"value":58.499999999999986}
mavg/room2/rhum : 1618825814945587712.000000:{"time":1618825814944053000,"value":179.89999999999998}
mavg/room1/temp : 1618825815944929792.000000:{"time":1618825815944053000,"value":63}
mavg/room2/temp : 1618825815944945920.000000:{"time":1618825815944053000,"value":59.79999999999998}
mavg/room2/rhum : 1618825815944965888.000000:{"time":1618825815944053000,"value":174.49999999999997}
mavg/room1/rhum : 1618825815945139456.000000:{"time":1618825815944053000,"value":183.99999999999997}
mavg/room2/temp : 1618825816944817920.000000:{"time":1618825816944053000,"value":60.499999999999986}
mavg/room1/rhum : 1618825816944884736.000000:{"time":1618825816944053000,"value":205.89999999999998}
mavg/room2/rhum : 1618825816944966656.000000:{"time":1618825816944053000,"value":178.59999999999997}
mavg/room1/temp : 1618825816944990464.000000:{"time":1618825816944053000,"value":64.5}
mavg/room1/temp : 1618825817945059584.000000:{"time":1618825817944053000,"value":66}
mavg/room2/temp : 1618825817945174016.000000:{"time":1618825817944053000,"value":64.69999999999999}
mavg/room1/rhum : 1618825817945243136.000000:{"time":1618825817944053000,"value":219.59999999999997}
mavg/room2/rhum : 1618825817945255168.000000:{"time":1618825817944053000,"value":181.99999999999997}
mavg/room2/rhum : 1618825818944859648.000000:{"time":1618825818944053000,"value":193.79999999999995}
mavg/room1/temp : 1618825818944932096.000000:{"time":1618825818944053000,"value":67.5}
mavg/room1/rhum : 1618825818945030400.000000:{"time":1618825818944053000,"value":238.89999999999998}
mavg/room2/temp : 1618825818945118720.000000:{"time":1618825818944053000,"value":66.1}
mavg/room1/temp : 1618825819944999424.000000:{"time":1618825819944053000,"value":70}
mavg/room2/rhum : 1618825819945027840.000000:{"time":1618825819944053000,"value":203.89999999999995}
mavg/room2/temp : 1618825819945044992.000000:{"time":1618825819944053000,"value":69.89999999999999}
mavg/room1/rhum : 1618825819945143296.000000:{"time":1618825819944053000,"value":242.7}
mavg/room2/temp : 1618825820944934912.000000:{"time":1618825820944053000,"value":72.3}
mavg/room1/temp : 1618825820944983040.000000:{"time":1618825820944053000,"value":71.8}
mavg/room1/rhum : 1618825820944994816.000000:{"time":1618825820944053000,"value":255.6}
mavg/room2/rhum : 1618825820945075200.000000:{"time":1618825820944053000,"value":214.59999999999997}
mavg/room2/rhum : 1618825821944888576.000000:{"time":1618825821944053000,"value":222.89999999999998}
mavg/room1/rhum : 1618825821944922112.000000:{"time":1618825821944053000,"value":264}
mavg/room1/temp : 1618825821944980992.000000:{"time":1618825821944053000,"value":71.5}
mavg/room2/temp : 1618825821945093888.000000:{"time":1618825821944053000,"value":75.6}
mavg/room1/rhum : 1618825822944811776.000000:{"time":1618825822944053000,"value":257.8}
mavg/room1/temp : 1618825822944915712.000000:{"time":1618825822944053000,"value":66.9}
mavg/room2/rhum : 1618825822944989952.000000:{"time":1618825822944053000,"value":228}
mavg/room2/temp : 1618825822945063168.000000:{"time":1618825822944053000,"value":76.19999999999999}
mavg/room1/rhum : 1618825823944999680.000000:{"time":1618825823944053000,"value":227.5}
mavg/room1/temp : 1618825823945033728.000000:{"time":1618825823944053000,"value":59.900000000000006}
mavg/room2/temp : 1618825823945102848.000000:{"time":1618825823944053000,"value":72.99999999999999}
mavg/room2/rhum : 1618825823945110528.000000:{"time":1618825823944053000,"value":229.39999999999998}
mavg/room1/rhum : 1618825824944933888.000000:{"time":1618825824944053000,"value":184.2}
mavg/room2/temp : 1618825824945000448.000000:{"time":1618825824944053000,"value":66.99999999999999}
mavg/room2/rhum : 1618825824945017600.000000:{"time":1618825824944053000,"value":214.7}
mavg/room1/temp : 1618825824945125888.000000:{"time":1618825824944053000,"value":57.2}
mavg/room1/rhum : 1618825825944790272.000000:{"time":1618825825944053000,"value":164.7}
mavg/room2/temp : 1618825825944834560.000000:{"time":1618825825944053000,"value":61.899999999999984}
mavg/room2/rhum : 1618825825944844544.000000:{"time":1618825825944053000,"value":195.39999999999998}
mavg/room1/temp : 1618825825944921600.000000:{"time":1618825825944053000,"value":57.800000000000004}
mavg/room2/rhum : 1618825826945136384.000000:{"time":1618825826944053000,"value":179.89999999999998}
mavg/room2/temp : 1618825826945253888.000000:{"time":1618825826944053000,"value":58.499999999999986}
mavg/room1/rhum : 1618825826945292032.000000:{"time":1618825826944053000,"value":168.39999999999998}
mavg/room1/temp : 1618825826945364480.000000:{"time":1618825826944053000,"value":61.5}
mavg/room2/temp : 1618825827944880640.000000:{"time":1618825827944053000,"value":59.79999999999998}
mavg/room1/rhum : 1618825827944904704.000000:{"time":1618825827944053000,"value":183.99999999999997}
mavg/room2/rhum : 1618825827944976640.000000:{"time":1618825827944053000,"value":174.49999999999997}
mavg/room1/temp : 1618825827944982784.000000:{"time":1618825827944053000,"value":63}
mavg/room1/temp : 1618825828944851200.000000:{"time":1618825828944053000,"value":64.5}
mavg/room2/rhum : 1618825828944855296.000000:{"time":1618825828944053000,"value":178.59999999999997}
mavg/room2/temp : 1618825828944964352.000000:{"time":1618825828944053000,"value":60.499999999999986}
mavg/room1/rhum : 1618825828945010432.000000:{"time":1618825828944053000,"value":205.89999999999998}
mavg/room1/rhum : 1618825829944859648.000000:{"time":1618825829944053000,"value":219.59999999999997}
mavg/room1/temp : 1618825829944953600.000000:{"time":1618825829944053000,"value":66}
mavg/room2/rhum : 1618825829945104896.000000:{"time":1618825829944053000,"value":181.99999999999997}
mavg/room2/temp : 1618825829945274112.000000:{"time":1618825829944053000,"value":64.69999999999999}
mavg/room2/rhum : 1618825830945014272.000000:{"time":1618825830944053000,"value":193.79999999999995}
mavg/room2/temp : 1618825830945047296.000000:{"time":1618825830944053000,"value":66.1}
mavg/room1/temp : 1618825830945147904.000000:{"time":1618825830944053000,"value":67.5}
mavg/room1/rhum : 1618825830945161728.000000:{"time":1618825830944053000,"value":238.89999999999998}
mavg/room2/temp : 1618825831944915968.000000:{"time":1618825831944053000,"value":69.89999999999999}
mavg/room2/rhum : 1618825831944919552.000000:{"time":1618825831944053000,"value":203.89999999999995}
mavg/room1/rhum : 1618825831945060352.000000:{"time":1618825831944053000,"value":242.7}
mavg/room1/temp : 1618825831945180672.000000:{"time":1618825831944053000,"value":70}
mavg/room2/temp : 1618825832944880128.000000:{"time":1618825832944053000,"value":72.3}
mavg/room2/rhum : 1618825832945023488.000000:{"time":1618825832944053000,"value":214.59999999999997}
mavg/room1/temp : 1618825832945130240.000000:{"time":1618825832944053000,"value":71.8}
mavg/room1/rhum : 1618825832945173504.000000:{"time":1618825832944053000,"value":255.6}
mavg/room1/temp : 1618825833944777984.000000:{"time":1618825833944053000,"value":71.5}
mavg/room1/rhum : 1618825833944798208.000000:{"time":1618825833944053000,"value":264}
mavg/room2/rhum : 1618825833944861184.000000:{"time":1618825833944053000,"value":222.89999999999998}
mavg/room2/temp : 1618825833944977152.000000:{"time":1618825833944053000,"value":75.6}
mavg/room2/rhum : 1618825834945056256.000000:{"time":1618825834944053000,"value":228}
mavg/room2/temp : 1618825834945050624.000000:{"time":1618825834944053000,"value":76.19999999999999}
mavg/room1/rhum : 1618825834945189376.000000:{"time":1618825834944053000,"value":257.8}
mavg/room1/temp : 1618825834945198080.000000:{"time":1618825834944053000,"value":66.9}
mavg/room1/temp : 1618825835944885760.000000:{"time":1618825835944053000,"value":59.900000000000006}
mavg/room2/rhum : 1618825835944896512.000000:{"time":1618825835944053000,"value":229.39999999999998}
mavg/room1/rhum : 1618825835944967168.000000:{"time":1618825835944053000,"value":227.5}
mavg/room2/temp : 1618825835945040896.000000:{"time":1618825835944053000,"value":72.99999999999999}
mavg/room2/temp : 1618825836944942592.000000:{"time":1618825836944053000,"value":66.99999999999999}
mavg/room2/rhum : 1618825836944961024.000000:{"time":1618825836944053000,"value":214.7}
mavg/room1/rhum : 1618825836945104384.000000:{"time":1618825836944053000,"value":184.2}
mavg/room1/temp : 1618825836945300992.000000:{"time":1618825836944053000,"value":57.2}
mavg/room1/rhum : 1618825837945268736.000000:{"time":1618825837944053000,"value":164.7}
mavg/room2/temp : 1618825837945354240.000000:{"time":1618825837944053000,"value":61.899999999999984}
mavg/room1/temp : 1618825837945362176.000000:{"time":1618825837944053000,"value":57.800000000000004}
mavg/room2/rhum : 1618825837945469952.000000:{"time":1618825837944053000,"value":195.39999999999998}
mavg/room2/temp : 1618825838944917248.000000:{"time":1618825838944053000,"value":58.499999999999986}
mavg/room1/rhum : 1618825838944934912.000000:{"time":1618825838944053000,"value":168.39999999999998}
mavg/room1/temp : 1618825838945086208.000000:{"time":1618825838944053000,"value":61.5}
mavg/room2/rhum : 1618825838945216512.000000:{"time":1618825838944053000,"value":179.89999999999998}
mavg/room2/rhum : 1618825839945014272.000000:{"time":1618825839944053000,"value":174.49999999999997}
mavg/room1/temp : 1618825839945037824.000000:{"time":1618825839944053000,"value":63}
mavg/room1/rhum : 1618825839945333504.000000:{"time":1618825839944053000,"value":183.99999999999997}
mavg/room2/temp : 1618825839945475584.000000:{"time":1618825839944053000,"value":59.79999999999998}
mavg/room1/temp : 1618825840945067264.000000:{"time":1618825840944053000,"value":64.5}
mavg/room1/rhum : 1618825840945088512.000000:{"time":1618825840944053000,"value":205.89999999999998}
mavg/room2/temp : 1618825840945145856.000000:{"time":1618825840944053000,"value":60.499999999999986}
mavg/room2/rhum : 1618825840945205248.000000:{"time":1618825840944053000,"value":178.59999999999997}
mavg/room1/temp : 1618825841944822272.000000:{"time":1618825841944053000,"value":66}
mavg/room1/rhum : 1618825841944965888.000000:{"time":1618825841944053000,"value":219.59999999999997}
mavg/room2/temp : 1618825841945097472.000000:{"time":1618825841944053000,"value":64.69999999999999}
mavg/room2/rhum : 1618825841945245184.000000:{"time":1618825841944053000,"value":181.99999999999997}
mavg/room2/rhum : 1618825842944829440.000000:{"time":1618825842944053000,"value":193.79999999999995}
mavg/room2/temp : 1618825842944917760.000000:{"time":1618825842944053000,"value":66.1}
mavg/room1/temp : 1618825842944957440.000000:{"time":1618825842944053000,"value":67.5}
mavg/room1/rhum : 1618825842944958208.000000:{"time":1618825842944053000,"value":238.89999999999998}
mavg/room2/rhum : 1618825843944883712.000000:{"time":1618825843944053000,"value":203.89999999999995}
mavg/room2/temp : 1618825843945098496.000000:{"time":1618825843944053000,"value":69.89999999999999}
mavg/room1/rhum : 1618825843945129984.000000:{"time":1618825843944053000,"value":242.7}
mavg/room1/temp : 1618825843945216512.000000:{"time":1618825843944053000,"value":70}
mavg/room1/temp : 1618825844944907264.000000:{"time":1618825844944053000,"value":71.8}
mavg/room2/temp : 1618825844944910592.000000:{"time":1618825844944053000,"value":72.3}
mavg/room2/rhum : 1618825844944992000.000000:{"time":1618825844944053000,"value":214.59999999999997}
mavg/room1/rhum : 1618825844945203968.000000:{"time":1618825844944053000,"value":255.6}
mavg/room2/temp : 1618825845944973056.000000:{"time":1618825845944053000,"value":75.6}
mavg/room1/temp : 1618825845944992000.000000:{"time":1618825845944053000,"value":71.5}
mavg/room1/rhum : 1618825845945096960.000000:{"time":1618825845944053000,"value":264}
mavg/room2/rhum : 1618825845945148672.000000:{"time":1618825845944053000,"value":222.89999999999998}
mavg/room2/temp : 1618825846944992256.000000:{"time":1618825846944053000,"value":76.19999999999999}
mavg/room1/temp : 1618825846945059584.000000:{"time":1618825846944053000,"value":66.9}
mavg/room2/rhum : 1618825846945126912.000000:{"time":1618825846944053000,"value":228}
mavg/room1/rhum : 1618825846945147392.000000:{"time":1618825846944053000,"value":257.8}
mavg/room1/temp : 1618825847945004800.000000:{"time":1618825847944053000,"value":59.900000000000006}
mavg/room2/temp : 1618825847945018624.000000:{"time":1618825847944053000,"value":72.99999999999999}
mavg/room1/rhum : 1618825847945148416.000000:{"time":1618825847944053000,"value":227.5}
mavg/room2/rhum : 1618825847945331712.000000:{"time":1618825847944053000,"value":229.39999999999998}
mavg/room1/temp : 1618825848945012736.000000:{"time":1618825848944053000,"value":57.2}
mavg/room2/rhum : 1618825848945102080.000000:{"time":1618825848944053000,"value":214.7}
mavg/room1/rhum : 1618825848945113344.000000:{"time":1618825848944053000,"value":184.2}
mavg/room2/temp : 1618825848945160448.000000:{"time":1618825848944053000,"value":66.99999999999999}
mavg/room1/rhum : 1618825849945109760.000000:{"time":1618825849944053000,"value":164.7}
mavg/room2/rhum : 1618825849945241088.000000:{"time":1618825849944053000,"value":195.39999999999998}
mavg/room1/temp : 1618825849945317376.000000:{"time":1618825849944053000,"value":57.800000000000004}
mavg/room2/temp : 1618825849945330176.000000:{"time":1618825849944053000,"value":61.899999999999984}
mavg/room2/rhum : 1618825850945147136.000000:{"time":1618825850944053000,"value":179.89999999999998}
mavg/room1/rhum : 1618825850945161728.000000:{"time":1618825850944053000,"value":168.39999999999998}
mavg/room2/temp : 1618825850945209856.000000:{"time":1618825850944053000,"value":58.499999999999986}
mavg/room1/temp : 1618825850945283072.000000:{"time":1618825850944053000,"value":61.5}
mavg/room1/temp : 1618825851944866816.000000:{"time":1618825851944053000,"value":63}
mavg/room2/rhum : 1618825851944887808.000000:{"time":1618825851944053000,"value":174.49999999999997}
mavg/room1/rhum : 1618825851944958976.000000:{"time":1618825851944053000,"value":183.99999999999997}
mavg/room2/temp : 1618825851945078784.000000:{"time":1618825851944053000,"value":59.79999999999998}
mavg/room2/rhum : 1618825852945195264.000000:{"time":1618825852944053000,"value":178.59999999999997}
mavg/room2/temp : 1618825852945195520.000000:{"time":1618825852944053000,"value":60.499999999999986}
mavg/room1/rhum : 1618825852945276416.000000:{"time":1618825852944053000,"value":205.89999999999998}
mavg/room1/temp : 1618825852945283072.000000:{"time":1618825852944053000,"value":64.5}
mavg/room2/rhum : 1618825853945537024.000000:{"time":1618825853944053000,"value":181.99999999999997}
mavg/room2/temp : 1618825853945638656.000000:{"time":1618825853944053000,"value":64.69999999999999}
mavg/room1/rhum : 1618825853945749760.000000:{"time":1618825853944053000,"value":219.59999999999997}
mavg/room1/temp : 1618825853945788928.000000:{"time":1618825853944053000,"value":66}
mavg/room2/temp : 1618825854944905216.000000:{"time":1618825854944053000,"value":66.1}
mavg/room1/rhum : 1618825854944922624.000000:{"time":1618825854944053000,"value":238.89999999999998}
mavg/room2/rhum : 1618825854945186304.000000:{"time":1618825854944053000,"value":193.79999999999995}
mavg/room1/temp : 1618825854945262080.000000:{"time":1618825854944053000,"value":67.5}
mavg/room2/temp : 1618825855944868864.000000:{"time":1618825855944053000,"value":69.89999999999999}
mavg/room1/rhum : 1618825855944975872.000000:{"time":1618825855944053000,"value":242.7}
mavg/room2/rhum : 1618825855945008384.000000:{"time":1618825855944053000,"value":203.89999999999995}
mavg/room1/temp : 1618825855945057024.000000:{"time":1618825855944053000,"value":70}
mavg/room2/temp : 1618825856944941824.000000:{"time":1618825856944053000,"value":72.3}
mavg/room2/rhum : 1618825856944959488.000000:{"time":1618825856944053000,"value":214.59999999999997}
mavg/room1/temp : 1618825856945014272.000000:{"time":1618825856944053000,"value":71.8}
mavg/room1/rhum : 1618825856945139200.000000:{"time":1618825856944053000,"value":255.6}
mavg/room1/temp : 1618825857944933120.000000:{"time":1618825857944053000,"value":71.5}
mavg/room2/rhum : 1618825857944975872.000000:{"time":1618825857944053000,"value":222.89999999999998}
mavg/room2/temp : 1618825857945062656.000000:{"time":1618825857944053000,"value":75.6}
mavg/room1/rhum : 1618825857945178112.000000:{"time":1618825857944053000,"value":264}
mavg/room2/rhum : 1618825858944886784.000000:{"time":1618825858944053000,"value":228}
mavg/room2/temp : 1618825858944924416.000000:{"time":1618825858944053000,"value":76.19999999999999}
mavg/room1/temp : 1618825858945012224.000000:{"time":1618825858944053000,"value":66.9}
mavg/room1/rhum : 1618825858945233664.000000:{"time":1618825858944053000,"value":257.8}
mavg/room1/rhum : 1618825859945059584.000000:{"time":1618825859944053000,"value":227.5}
mavg/room2/rhum : 1618825859945123840.000000:{"time":1618825859944053000,"value":229.39999999999998}
mavg/room1/temp : 1618825859945193472.000000:{"time":1618825859944053000,"value":59.900000000000006}
mavg/room2/temp : 1618825859945243392.000000:{"time":1618825859944053000,"value":72.99999999999999}
mavg/room2/temp : 1618825860944868096.000000:{"time":1618825860944053000,"value":66.99999999999999}
mavg/room2/rhum : 1618825860944935168.000000:{"time":1618825860944053000,"value":214.7}
mavg/room1/temp : 1618825860944936448.000000:{"time":1618825860944053000,"value":57.2}
mavg/room1/rhum : 1618825860945001728.000000:{"time":1618825860944053000,"value":184.2}
mavg/room2/rhum : 1618825861944842496.000000:{"time":1618825861944053000,"value":195.39999999999998}
mavg/room2/temp : 1618825861944931328.000000:{"time":1618825861944053000,"value":61.899999999999984}
mavg/room1/rhum : 1618825861945039360.000000:{"time":1618825861944053000,"value":164.7}
mavg/room1/temp : 1618825861945246464.000000:{"time":1618825861944053000,"value":57.800000000000004}
mavg/room1/temp : 1618825862944856576.000000:{"time":1618825862944053000,"value":61.5}
mavg/room2/rhum : 1618825862944874496.000000:{"time":1618825862944053000,"value":179.89999999999998}
mavg/room1/rhum : 1618825862944900864.000000:{"time":1618825862944053000,"value":168.39999999999998}
mavg/room2/temp : 1618825862944945152.000000:{"time":1618825862944053000,"value":58.499999999999986}
mavg/room1/rhum : 1618825863944955136.000000:{"time":1618825863944053000,"value":183.99999999999997}
mavg/room2/temp : 1618825863945032704.000000:{"time":1618825863944053000,"value":59.79999999999998}
mavg/room2/rhum : 1618825863945071104.000000:{"time":1618825863944053000,"value":174.49999999999997}
mavg/room1/temp : 1618825863945089280.000000:{"time":1618825863944053000,"value":63}
mavg/room2/rhum : 1618825864944849664.000000:{"time":1618825864944053000,"value":178.59999999999997}
mavg/room1/rhum : 1618825864944851712.000000:{"time":1618825864944053000,"value":205.89999999999998}
mavg/room2/temp : 1618825864945206784.000000:{"time":1618825864944053000,"value":60.499999999999986}
mavg/room1/temp : 1618825864945300224.000000:{"time":1618825864944053000,"value":64.5}
mavg/room1/temp : 1618825865945218304.000000:{"time":1618825865944053000,"value":66}
mavg/room1/rhum : 1618825865945232384.000000:{"time":1618825865944053000,"value":219.59999999999997}
mavg/room2/rhum : 1618825865945328128.000000:{"time":1618825865944053000,"value":181.99999999999997}
mavg/room2/temp : 1618825865945500672.000000:{"time":1618825865944053000,"value":64.69999999999999}
mavg/room2/temp : 1618825866944945152.000000:{"time":1618825866944053000,"value":66.1}
mavg/room1/temp : 1618825866944963840.000000:{"time":1618825866944053000,"value":67.5}
mavg/room1/rhum : 1618825866945039616.000000:{"time":1618825866944053000,"value":238.89999999999998}
mavg/room2/rhum : 1618825866945046016.000000:{"time":1618825866944053000,"value":193.79999999999995}
mavg/room1/temp : 1618825867944948736.000000:{"time":1618825867944053000,"value":70}
mavg/room2/temp : 1618825867945022464.000000:{"time":1618825867944053000,"value":69.89999999999999}
mavg/room2/rhum : 1618825867945037824.000000:{"time":1618825867944053000,"value":203.89999999999995}
mavg/room1/rhum : 1618825867945088768.000000:{"time":1618825867944053000,"value":242.7}
mavg/room1/rhum : 1618825868944771328.000000:{"time":1618825868944053000,"value":255.6}
mavg/room1/temp : 1618825868944848384.000000:{"time":1618825868944053000,"value":71.8}
mavg/room2/temp : 1618825868944871936.000000:{"time":1618825868944053000,"value":72.3}
mavg/room2/rhum : 1618825868944997120.000000:{"time":1618825868944053000,"value":214.59999999999997}
mavg/room1/rhum : 1618825869944882688.000000:{"time":1618825869944053000,"value":264}
mavg/room2/rhum : 1618825869944969216.000000:{"time":1618825869944053000,"value":222.89999999999998}
mavg/room1/temp : 1618825869945161216.000000:{"time":1618825869944053000,"value":71.5}
mavg/room2/temp : 1618825869945224704.000000:{"time":1618825869944053000,"value":75.6}
mavg/room1/temp : 1618825870944969984.000000:{"time":1618825870944053000,"value":66.9}
mavg/room1/rhum : 1618825870944998912.000000:{"time":1618825870944053000,"value":257.8}
mavg/room2/temp : 1618825870945043712.000000:{"time":1618825870944053000,"value":76.19999999999999}
mavg/room2/rhum : 1618825870945066496.000000:{"time":1618825870944053000,"value":228}
mavg/room2/temp : 1618825871944989696.000000:{"time":1618825871944053000,"value":72.99999999999999}
mavg/room1/rhum : 1618825871945067520.000000:{"time":1618825871944053000,"value":227.5}
mavg/room2/rhum : 1618825871945242624.000000:{"time":1618825871944053000,"value":229.39999999999998}
mavg/room1/temp : 1618825871945270784.000000:{"time":1618825871944053000,"value":59.900000000000006}
mavg/room1/rhum : 1618825872945004800.000000:{"time":1618825872944053000,"value":184.2}
mavg/room2/temp : 1618825872945006080.000000:{"time":1618825872944053000,"value":66.99999999999999}
mavg/room2/rhum : 1618825872945138688.000000:{"time":1618825872944053000,"value":214.7}
mavg/room1/temp : 1618825872945171712.000000:{"time":1618825872944053000,"value":57.2}
mavg/room1/rhum : 1618825873944860672.000000:{"time":1618825873944053000,"value":164.7}
mavg/room1/temp : 1618825873945003520.000000:{"time":1618825873944053000,"value":57.800000000000004}
mavg/room2/temp : 1618825873945068288.000000:{"time":1618825873944053000,"value":61.899999999999984}
mavg/room2/rhum : 1618825873945235200.000000:{"time":1618825873944053000,"value":195.39999999999998}
mavg/room2/rhum : 1618825874944902144.000000:{"time":1618825874944053000,"value":179.89999999999998}
mavg/room1/rhum : 1618825874945001728.000000:{"time":1618825874944053000,"value":168.39999999999998}
mavg/room2/temp : 1618825874945150976.000000:{"time":1618825874944053000,"value":58.499999999999986}
mavg/room1/temp : 1618825874945219328.000000:{"time":1618825874944053000,"value":61.5}
mavg/room2/rhum : 1618825875944822016.000000:{"time":1618825875944053000,"value":174.49999999999997}
mavg/room1/rhum : 1618825875944896768.000000:{"time":1618825875944053000,"value":183.99999999999997}
mavg/room1/temp : 1618825875944989440.000000:{"time":1618825875944053000,"value":63}
mavg/room2/temp : 1618825875945075456.000000:{"time":1618825875944053000,"value":59.79999999999998}
